Year,Quarter_ID,Quarter,Month_ID,Month,Day,Time_ID,Time,Nation_ID,Nation,Accum_Cases,Daily_Cases,AVG_7_Days_Accum_Cases,AVG_7_Days_Daily_Cases,Rate_Daily_Cases,Rate_Accum_Cases,Days_from_50_Cases,Style
2021,1,Q1,3,2021-03,7,20210307,07/03/2021,mex,México,2175692,1981,2162849.5,5615.143066,1.550171852,1702.522217,367,solid
2021,1,Q1,3,2021-03,8,20210308,08/03/2021,mex,México,2182741,7049,2168244,5394.428711,5.515982628,1708.038208,368,solid
2021,1,Q1,3,2021-03,9,20210309,09/03/2021,mex,México,2188660,5919,2173499,5255,4.631734848,1712.669922,369,solid
2021,1,Q1,3,2021-03,10,20210310,10/03/2021,mex,México,2194137,5477,2178606,5107,4.285861015,1716.955688,370,solid
2021,1,Q1,3,2021-03,11,20210311,11/03/2021,mex,México,2199431,5294,2183573.75,4967.714355,4.142660141,1721.098389,371,solid
2021,1,Q1,3,2021-03,12,20210312,12/03/2021,mex,México,2204617,5186,2188427,4853.285645,4.058147907,1725.156616,372,solid
2021,1,Q1,3,2021-03,13,20210313,13/03/2021,mex,México,2207281,2664,2193222.75,4795.714355,2.084632874,1727.241211,373,solid
2021,1,Q1,3,2021-03,14,20210314,14/03/2021,mex,México,2208835,1554,2197957.5,4734.714355,1.216035843,1728.457275,374,solid
2021,1,Q1,3,2021-03,15,20210315,15/03/2021,mex,México,2210976,2141,2201991,4033.571533,1.675374985,1730.132568,375,solid
2021,1,Q1,3,2021-03,16,20210316,16/03/2021,mex,México,2217649,6673,2206132.25,4141.285645,5.221755028,1735.35437,376,solid
2021,1,Q1,3,2021-03,17,20210317,17/03/2021,mex,México,2222861,5212,2210235.75,4103.428711,4.078493595,1739.432861,377,solid
2021,1,Q1,3,2021-03,18,20210318,18/03/2021,mex,México,2227817,4956,2214290.75,4055.142822,3.878168344,1743.311035,378,solid
2021,1,Q1,3,2021-03,19,20210319,19/03/2021,mex,México,2232516,4699,2218276.5,3985.571533,3.677060843,1746.988037,379,solid
2021,1,Q1,3,2021-03,20,20210320,20/03/2021,mex,México,2234949,2433,2222229,3952.571533,1.903870821,1748.891968,380,solid
2021,1,Q1,3,2021-03,21,20210321,21/03/2021,mex,México,2236488,1539,2226179.5,3950.428467,1.204298019,1750.096191,381,solid
2021,1,Q1,3,2021-03,22,20210322,22/03/2021,mex,México,2242343,5855,2230660.5,4481,4.581653595,1754.677856,382,solid
2021,1,Q1,3,2021-03,23,20210323,23/03/2021,mex,México,2247453,5110,2234918.25,4257.714355,3.9986763,1758.676636,383,solid
2021,1,Q1,3,2021-03,24,20210324,24/03/2021,mex,México,2251976,4523,2239077.5,4159.285645,3.539337158,1762.215942,384,solid
2021,1,Q1,3,2021-03,25,20210325,25/03/2021,mex,México,2256485,4509,2243172.75,4095.428467,3.528382063,1765.744263,385,solid
2021,1,Q1,3,2021-03,26,20210326,26/03/2021,mex,México,2260569,4084,2247180.5,4007.571533,3.195811033,1768.940063,386,solid
2021,1,Q1,3,2021-03,27,20210327,27/03/2021,mex,México,2262807,2238,2251160.25,3979.714355,1.751279473,1770.691406,387,solid
2021,1,Q1,3,2021-03,28,20210328,28/03/2021,mex,México,2264108,1301,2255105.75,3945.714355,1.0180583,1771.709473,388,solid
2021,1,Q1,3,2021-03,29,20210329,29/03/2021,mex,México,2269306,5198,2258957.75,3851.857178,4.067538261,1775.776978,389,solid
2021,1,Q1,3,2021-03,30,20210330,30/03/2021,mex,México,2273645,4339,2262699.5,3741.714355,3.395353556,1779.172363,390,solid
2021,1,Q1,3,2021-03,31,20210331,31/03/2021,mex,México,2277618,3973,2266362.5,3663.142822,3.10895133,1782.28125,391,solid
2021,2,Q2,4,2021-04,1,20210401,01/04/2021,mex,México,2279695,2077,2269678.25,3315.714355,1.625293732,1783.906616,392,solid
2021,2,Q2,4,2021-04,2,20210402,02/04/2021,mex,México,2281368,1673,2272649.5,2971.285645,1.309155703,1785.215698,393,solid
2021,2,Q2,4,2021-04,3,20210403,03/04/2021,mex,México,2282964,1596,2275529.25,2879.571533,1.248901725,1786.4646,394,solid
2021,2,Q2,4,2021-04,4,20210404,04/04/2021,mex,México,2284380,1416,2278425.25,2896,1.108048081,1787.572632,395,solid
2021,2,Q2,4,2021-04,5,20210405,05/04/2021,mex,México,2289863,5483,2281361.75,2936.714355,4.290556431,1791.863281,396,solid
2021,2,Q2,4,2021-04,6,20210406,06/04/2021,mex,México,2294442,4579,2284332.75,2971,3.583158493,1795.446411,397,solid
2021,2,Q2,4,2021-04,7,20210407,07/04/2021,mex,México,2298773,4331,2287355,3022.142822,3.389093399,1798.835449,398,solid
2021,2,Q2,4,2021-04,8,20210408,08/04/2021,mex,México,2302924,4151,2290673.5,3318.428467,3.248239994,1802.08374,399,solid
2021,2,Q2,4,2021-04,9,20210409,09/04/2021,mex,México,2306874,3950,2294317.25,3643.714355,3.09095335,1805.174683,400,solid
2021,2,Q2,4,2021-04,10,20210410,10/04/2021,mex,México,2309068,2194,2298046.25,3729.142822,1.716848493,1806.891479,401,solid
2021,2,Q2,4,2021-04,11,20210411,11/04/2021,mex,México,2310257,1189,2301743,3696.714355,0.930416107,1807.821899,402,solid
2021,2,Q2,4,2021-04,12,20210412,12/04/2021,mex,México,2315204,4947,2305363.25,3620.142822,3.871125698,1811.693115,403,solid
2021,2,Q2,4,2021-04,13,20210413,13/04/2021,mex,México,2319317,4113,2308916.75,3553.571533,3.21850419,1814.911621,404,solid
2021,2,Q2,4,2021-04,14,20210414,14/04/2021,mex,México,2323055,3738,2312385.5,3468.857178,2.92505908,1817.83667,405,solid
2021,2,Q2,4,2021-04,15,20210415,15/04/2021,mex,México,2326736,3681,2315787.25,3401.714355,2.880455494,1820.717041,406,solid
2021,2,Q2,4,2021-04,16,20210416,16/04/2021,mex,México,2329996,3260,2319090.5,3303.142822,2.551014662,1823.268066,407,solid
2021,2,Q2,4,2021-04,17,20210417,17/04/2021,mex,México,2331650,1654,2322316.5,3226,1.294287801,1824.562378,408,solid
2021,2,Q2,4,2021-04,18,20210418,18/04/2021,mex,México,2332747,1097,2325529.25,3212.857178,0.858424246,1825.420776,409,solid
2021,2,Q2,4,2021-04,19,20210419,19/04/2021,mex,México,2336970,4223,2328638.75,3109.428467,3.304581404,1828.725464,410,solid
2021,2,Q2,4,2021-04,20,20210420,20/04/2021,mex,México,2340514,3544,2331666.75,3028.142822,2.773250341,1831.498657,411,solid
2021,2,Q2,4,2021-04,21,20210421,21/04/2021,mex,México,2344038,3524,2334664.5,2997.571533,2.757599831,1834.256226,412,solid
2021,2,Q2,4,2021-04,22,20210422,22/04/2021,mex,México,2347191,3153,2337586.5,2922.142822,2.467285156,1836.723511,413,solid
2021,2,Q2,4,2021-04,23,20210423,23/04/2021,mex,México,2350287,3096,2340485.25,2898.714355,2.422681332,1839.14624,414,solid
2021,2,Q2,4,2021-04,24,20210424,24/04/2021,mex,México,2352013,1726,2343394.25,2909,1.35062921,1840.496826,415,solid
2021,2,Q2,4,2021-04,25,20210425,25/04/2021,mex,México,2353060,1047,2346296.25,2901.857178,0.819298267,1841.316162,416,solid
2021,2,Q2,4,2021-04,26,20210426,26/04/2021,mex,México,2356930,3870,2349147.5,2851.428467,3.028351784,1844.344482,417,solid
2021,2,Q2,4,2021-04,27,20210427,27/04/2021,mex,México,2360330,3400,2351978.5,2830.857178,2.660567522,1847.005127,418,solid
2021,2,Q2,4,2021-04,28,20210428,28/04/2021,mex,México,2363407,3077,2354745.5,2767,2.407813549,1849.412842,419,solid
2021,2,Q2,4,2021-04,29,20210429,29/04/2021,mex,México,2366314,2907,2357477.25,2731.857178,2.27478528,1851.687622,420,solid
2021,2,Q2,4,2021-04,30,20210430,30/04/2021,mex,México,2368979,2665,2360147.5,2670.285645,2.085415363,1853.773071,421,solid
2021,2,Q2,5,2021-05,1,20210501,01/05/2021,mex,México,2369977,998,2362713.75,2566.285645,0.780954778,1854.554077,422,solid
2021,2,Q2,5,2021-05,2,20210502,02/05/2021,mex,México,2370923,946,2365265.75,2551.857178,0.74026376,1855.294312,423,solid
2021,2,Q2,5,2021-05,3,20210503,03/05/2021,mex,México,2374324,3401,2367750.5,2484.857178,2.661350012,1857.955688,424,solid
2021,2,Q2,5,2021-05,4,20210504,04/05/2021,mex,México,2377197,2873,2370160.25,2409.571533,2.248179436,1860.203857,425,solid
2021,2,Q2,5,2021-05,5,20210505,05/05/2021,mex,México,2379745,2548,2372494.25,2334,1.993860602,1862.197632,426,solid
2021,2,Q2,5,2021-05,6,20210506,06/05/2021,mex,México,2382490,2745,2374805,2310.857178,2.14801693,1864.345703,427,solid
2021,2,Q2,5,2021-05,7,20210507,07/05/2021,mex,México,2384933,2443,2377084.25,2279.142822,1.911695957,1866.257446,428,solid
2021,2,Q2,5,2021-05,8,20210508,08/05/2021,mex,México,2386198,1265,2379401.5,2317.285645,0.989887595,1867.247314,429,solid
2021,2,Q2,5,2021-05,9,20210509,09/05/2021,mex,México,2386979,781,2381695.25,2293.714355,0.611148,1867.858398,430,solid
2021,2,Q2,5,2021-05,10,20210510,10/05/2021,mex,México,2388685,1706,2383746.75,2051.571533,1.334978819,1869.193359,431,solid
2021,2,Q2,5,2021-05,11,20210511,11/05/2021,mex,México,2391791,3106,2385831.5,2084.857178,2.430506706,1871.623901,432,solid
2021,2,Q2,5,2021-05,12,20210512,12/05/2021,mex,México,2394367,2576,2387920.5,2088.857178,2.015771151,1873.639648,433,solid
2021,2,Q2,5,2021-05,13,20210513,13/05/2021,mex,México,2396673,2306,2389946.5,2026.142822,1.804490805,1875.444214,434,solid
2021,2,Q2,5,2021-05,14,20210514,14/05/2021,mex,México,2399089,2416,2391968.75,2022.285767,1.890567899,1877.334717,435,solid
2021,2,Q2,5,2021-05,15,20210515,15/05/2021,mex,México,2400296,1207,2393982.75,2014,0.94450146,1878.279297,436,solid
2021,2,Q2,5,2021-05,16,20210516,16/05/2021,mex,México,2401047,751,2395992.5,2009.714233,0.587672412,1878.866943,437,solid
2021,2,Q2,5,2021-05,17,20210517,17/05/2021,mex,México,2403828,2781,2398155.75,2163.285645,2.176187754,1881.043091,438,solid
2021,2,Q2,5,2021-05,18,20210518,18/05/2021,mex,México,2406330,2502,2400232.75,2077,1.957864642,1883.000977,439,solid
2021,2,Q2,5,2021-05,19,20210519,19/05/2021,mex,México,2408738,2408,2402285.75,2053,1.884307742,1884.885254,440,solid
2021,2,Q2,5,2021-05,20,20210520,20/05/2021,mex,México,2411069,2331,2404342.5,2056.571533,1.824053764,1886.709351,441,solid
2021,2,Q2,5,2021-05,21,20210521,21/05/2021,mex,México,2413372,2303,2406382.75,2040.428589,1.802143216,1888.511475,442,solid
2021,2,Q2,5,2021-05,22,20210522,22/05/2021,mex,México,2414516,1144,2408414.25,2031.428589,0.895202696,1889.406738,443,solid
2021,2,Q2,5,2021-05,23,20210523,23/05/2021,mex,México,2415316,800,2410452.75,2038.428589,0.626015902,1890.032715,444,solid
2021,2,Q2,5,2021-05,24,20210524,24/05/2021,mex,México,2418204,2888,2412506.5,2053.714355,2.259917259,1892.292603,445,solid
2021,2,Q2,5,2021-05,25,20210525,25/05/2021,mex,México,2420840,2636,2414579.25,2072.857178,2.062722206,1894.355347,446,solid
2021,2,Q2,5,2021-05,26,20210526,26/05/2021,mex,México,2423412,2572,2416675.5,2096.285645,2.012640953,1896.368042,447,solid
2021,2,Q2,5,2021-05,27,20210527,27/05/2021,mex,México,2425873,2461,2418790.5,2114.857178,1.925781369,1898.293823,448,solid
2021,2,Q2,5,2021-05,28,20210528,28/05/2021,mex,México,2428308,2435,2420924.25,2133.714355,1.905435801,1900.199219,449,solid
2021,2,Q2,5,2021-05,29,20210529,29/05/2021,mex,México,2429442,1134,2423056.5,2132.285645,0.887377501,1901.086548,450,solid
2021,2,Q2,5,2021-05,30,20210530,30/05/2021,mex,México,2430373,931,2425207.5,2151,0.728525996,1901.815063,451,solid
2021,2,Q2,5,2021-05,31,20210531,31/05/2021,mex,México,2433398,3025,2427378,2170.571533,2.36712265,1904.182251,452,solid
2021,2,Q2,6,2021-06,1,20210601,01/06/2021,mex,México,2436169,2771,2429567.75,2189.857178,2.168362379,1906.350586,453,solid
2021,2,Q2,6,2021-06,2,20210602,02/06/2021,mex,México,2438950,2781,2431787.5,2219.714355,2.176187754,1908.526733,454,solid
2021,2,Q2,6,2021-06,3,20210603,03/06/2021,mex,México,2441581,2631,2434031.5,2244,2.058809757,1910.585571,455,solid
2021,2,Q2,6,2021-06,4,20210604,04/06/2021,mex,México,2444327,2746,2436320,2288.428467,2.148799419,1912.734375,456,solid
2021,2,Q2,6,2021-06,5,20210605,05/06/2021,mex,México,2445674,1347,2438638.75,2318.857178,1.05405426,1913.788452,457,solid
2021,2,Q2,6,2021-06,6,20210606,06/06/2021,mex,México,2446510,836,2440944.25,2305.285645,0.654186606,1914.442627,458,solid
2021,2,Q2,6,2021-06,7,20210607,07/06/2021,mex,México,2450165,3655,2443339.5,2395.285645,2.860110044,1917.302734,459,solid
2021,2,Q2,6,2021-06,8,20210608,08/06/2021,mex,México,2453725,3560,2445847.5,2508,2.785770655,1920.088501,460,solid
2021,2,Q2,6,2021-06,9,20210609,09/06/2021,mex,México,2457077,3352,2448437,2589.571533,2.623006582,1922.711548,461,solid
2021,2,Q2,6,2021-06,10,20210610,10/06/2021,mex,México,2460311,3234,2451112.75,2675.714355,2.530669212,1925.242188,462,solid
2021,2,Q2,6,2021-06,11,20210611,11/06/2021,mex,México,2463545,3234,2453858.25,2745.428467,2.530669212,1927.772827,463,solid
2021,2,Q2,6,2021-06,12,20210612,12/06/2021,mex,México,2465246,1701,2456654.25,2796,1.331066251,1929.103882,464,solid
2021,2,Q2,6,2021-06,13,20210613,13/06/2021,mex,México,2466339,1093,2459486.75,2832.714355,0.855294168,1929.959229,465,solid
2021,2,Q2,6,2021-06,14,20210614,14/06/2021,mex,México,2470486,4147,2462389.75,2903,3.245109797,1933.204346,466,solid
2021,2,Q2,6,2021-06,15,20210615,15/06/2021,mex,México,2474320,3834,2465332,2942.142822,3.000181198,1936.204468,467,solid
2021,2,Q2,6,2021-06,16,20210616,16/06/2021,mex,México,2478226,3906,2468353.25,3021.285645,3.056522608,1939.260986,468,solid
2021,2,Q2,6,2021-06,17,20210617,17/06/2021,mex,México,2482131,3905,2471470.5,3117.142822,3.055740118,1942.316772,469,solid
2021,2,Q2,6,2021-06,18,20210618,18/06/2021,mex,México,2486066,3935,2474687.75,3217.285645,3.079215527,1945.395996,470,solid
2021,2,Q2,6,2021-06,19,20210619,19/06/2021,mex,México,2488119,2053,2477955.25,3267.571533,1.606513262,1947.002441,471,solid
2021,2,Q2,6,2021-06,20,20210620,20/06/2021,mex,México,2489391,1272,2481248.5,3293.142822,0.995365262,1947.997803,472,solid
2021,2,Q2,6,2021-06,21,20210621,21/06/2021,mex,México,2494625,5234,2484696.75,3448.428467,4.095708847,1952.093628,473,solid
2021,2,Q2,6,2021-06,22,20210622,22/06/2021,mex,México,2499745,5120,2488329,3632.142822,4.006501675,1956.100098,474,solid
2021,2,Q2,6,2021-06,23,20210623,23/06/2021,mex,México,2504976,5231,2492150.5,3821.428467,4.093361378,1960.193481,475,solid
2021,2,Q2,6,2021-06,24,20210624,24/06/2021,mex,México,2510212,5236,2496162,4011.571533,4.097273827,1964.290649,476,solid
2021,2,Q2,6,2021-06,25,20210625,25/06/2021,mex,México,2515374,5162,2500348.75,4186.856934,4.039367676,1968.330078,477,solid
2021,2,Q2,6,2021-06,26,20210626,26/06/2021,mex,México,2518098,2724,2504631.5,4282.714355,2.131584167,1970.46167,478,solid
2021,2,Q2,6,2021-06,27,20210627,27/06/2021,mex,México,2519778,1680,2508972.5,4341,1.314633369,1971.776245,479,solid
2021,2,Q2,6,2021-06,28,20210628,28/06/2021,mex,México,2526642,6864,2513546.5,4573.856934,5.371216297,1977.147461,480,solid
2021,2,Q2,6,2021-06,29,20210629,29/06/2021,mex,México,2532977,6335,2518293.75,4747.428711,4.957262993,1982.104736,481,solid
2021,2,Q2,6,2021-06,30,20210630,30/06/2021,mex,México,2539124,6147,2523172.25,4878.285645,4.81014967,1986.914917,482,solid
2021,3,Q3,7,2021-07,1,20210701,01/07/2021,mex,México,2545514,6390,2528215.25,5043.143066,5.000301838,1991.915283,483,solid
2021,3,Q3,7,2021-07,2,20210702,02/07/2021,mex,México,2552121,6607,2533464.75,5249.571289,5.170108795,1997.085327,484,solid
2021,3,Q3,7,2021-07,3,20210703,03/07/2021,mex,México,2555558,3437,2538816.25,5351.428711,2.689520597,1999.774902,485,solid
2021,3,Q3,7,2021-07,4,20210704,04/07/2021,mex,México,2557800,2242,2544248,5431.714355,1.754409552,2001.529297,486,solid
2021,3,Q3,7,2021-07,5,20210705,05/07/2021,mex,México,2566879,9079,2549996.25,5748.143066,7.10449791,2008.633789,487,solid
2021,3,Q3,7,2021-07,6,20210706,06/07/2021,mex,México,2576016,9137,2556144.5,6148.428711,7.149883747,2015.783691,488,solid
2021,3,Q3,7,2021-07,7,20210707,07/07/2021,mex,México,2585862,9846,2562821.5,6676.856934,7.704690456,2023.488281,489,solid
2021,3,Q3,7,2021-07,8,20210708,08/07/2021,mex,México,2595728,9866,2569994.75,7173.428711,7.720340729,2031.208618,490,solid
2021,3,Q3,7,2021-07,9,20210709,09/07/2021,mex,México,2605867,10139,2577672.75,7678,7.933968544,2039.1427,491,solid
2021,3,Q3,7,2021-07,10,20210710,10/07/2021,mex,México,2611041,5174,2585599,7926.143066,4.048757553,2043.191406,492,solid
2021,3,Q3,7,2021-07,11,20210711,11/07/2021,mex,México,2614423,3382,2593688,8089,2.646482229,2045.837891,493,solid
2021,3,Q3,7,2021-07,12,20210712,12/07/2021,mex,México,2627971,13548,2602415.5,8727.428711,10.60157871,2056.439453,494,solid
2021,3,Q3,7,2021-07,13,20210713,13/07/2021,mex,México,2641620,13649,2611787.5,9372,10.68061352,2067.120117,495,solid
2021,3,Q3,7,2021-07,14,20210714,14/07/2021,mex,México,2655079,13459,2621675.5,9888.142578,10.53193474,2077.6521,496,solid
2021,3,Q3,7,2021-07,15,20210715,15/07/2021,mex,México,2668297,13218,2632042.5,10367,10.34334755,2087.995361,497,solid
2021,3,Q3,7,2021-07,16,20210716,16/07/2021,mex,México,2681999,13702,2642918.5,10876,10.72208691,2098.717529,498,solid
2021,3,Q3,7,2021-07,17,20210717,17/07/2021,mex,México,2688663,6664,2654007.5,11088.85742,5.214712143,2103.932129,499,solid
2021,3,Q3,7,2021-07,18,20210718,18/07/2021,mex,México,2693132,4469,2665251.5,11244.14258,3.49708128,2107.429199,500,solid
2021,3,Q3,7,2021-07,19,20210719,19/07/2021,mex,México,2710716,17584,2677072.25,11820.71387,13.75982857,2121.188965,501,solid
2021,3,Q3,7,2021-07,20,20210720,20/07/2021,mex,México,2728300,17584,2689455.25,12382.85742,13.75982857,2134.948975,502,solid
2021,3,Q3,7,2021-07,21,20210721,21/07/2021,mex,México,2745617,17317,2702389.25,12934,13.55089664,2148.499756,503,solid
2021,3,Q3,7,2021-07,22,20210722,22/07/2021,mex,México,2763875,18258,2716043.25,13654,14.28724766,2162.787109,504,solid
2021,3,Q3,7,2021-07,23,20210723,23/07/2021,mex,México,2781299,17424,2730228.75,14185.71387,13.63462543,2176.421631,505,solid
2021,3,Q3,7,2021-07,24,20210724,24/07/2021,mex,México,2789704,8405,2744663.25,14434.42871,6.577079296,2182.998779,506,solid
2021,3,Q3,7,2021-07,25,20210725,25/07/2021,mex,México,2795706,6002,2759316.75,14653.42871,4.696683884,2187.695313,507,solid
2021,3,Q3,7,2021-07,26,20210726,26/07/2021,mex,México,2817341,21635,2774548.75,15232.14258,16.9298172,2204.625244,508,solid
2021,3,Q3,7,2021-07,27,20210727,27/07/2021,mex,México,2838172,20831,2790244.75,15696,16.30067062,2220.926025,509,solid
2021,3,Q3,7,2021-07,28,20210728,28/07/2021,mex,México,2857596,19424,2806241.75,15997,15.19966507,2236.125488,510,solid
2021,3,Q3,7,2021-07,29,20210729,29/07/2021,mex,México,2877526,19930,2822477.75,16235.85742,15.59562016,2251.721191,511,solid
2021,3,Q3,7,2021-07,30,20210730,30/07/2021,mex,México,2896039,18513,2838869.25,16391.42773,14.4867897,2266.208008,512,solid
2021,3,Q3,7,2021-07,31,20210731,31/07/2021,mex,México,2904468,8429,2855264,16394.85742,6.595860004,2272.803955,513,solid
2021,3,Q3,8,2021-08,1,20210801,01/08/2021,mex,México,2911208,6740,2871764.25,16500.28516,5.27418375,2278.078125,514,solid
2021,3,Q3,8,2021-08,2,20210802,02/08/2021,mex,México,2933294,22086,2888329,16564.71484,17.28273392,2295.36084,515,solid
2021,3,Q3,8,2021-08,3,20210803,03/08/2021,mex,México,2954636,21342,2904966.75,16637.71484,16.70053864,2312.061279,516,solid
2021,3,Q3,8,2021-08,4,20210804,04/08/2021,mex,México,2974953,20317,2921732,16765.28516,15.89845562,2327.959717,517,solid
2021,3,Q3,8,2021-08,5,20210805,05/08/2021,mex,México,2995006,20053,2938514.75,16782.85742,15.69187069,2343.651611,518,solid
2021,3,Q3,8,2021-08,6,20210806,06/08/2021,mex,México,3014438,19432,2955429,16914.14258,15.20592594,2358.857666,519,solid
2021,3,Q3,8,2021-08,7,20210807,07/08/2021,mex,México,3023615,9177,2972450,17021,7.181184769,2366.038818,520,solid
2021,3,Q3,8,2021-08,8,20210808,08/08/2021,mex,México,3030556,6941,2989499.75,17049.71484,5.431470394,2371.470215,521,solid
2021,3,Q3,8,2021-08,9,20210809,09/08/2021,mex,México,3054154,23598,3006765.5,17265.71484,18.46590424,2389.936035,522,solid
2021,3,Q3,8,2021-08,10,20210810,10/08/2021,mex,México,3076926,22772,3024235.5,17470,17.81954193,2407.755615,523,solid
2021,3,Q3,8,2021-08,11,20210811,11/08/2021,mex,México,3097877,20951,3041796,17560.57227,16.39457321,2424.150146,524,solid
2021,3,Q3,8,2021-08,12,20210812,12/08/2021,mex,México,3118108,20231,3059382,17586,15.83115864,2439.981445,525,solid
2021,3,Q3,8,2021-08,13,20210813,13/08/2021,mex,México,3137461,19353,3076956.75,17574.71484,15.14410686,2455.125488,526,solid
2021,3,Q3,8,2021-08,14,20210814,14/08/2021,mex,México,3145859,8398,3094420.25,17463.42773,6.571601868,2461.697021,527,solid
2021,3,Q3,8,2021-08,15,20210815,15/08/2021,mex,México,3151939,6080,3111760.5,17340.42773,4.75772047,2466.454834,528,solid
2021,3,Q3,8,2021-08,16,20210816,16/08/2021,mex,México,3173473,21534,3128806.25,17045.57227,16.85078239,2483.305664,529,solid
2021,3,Q3,8,2021-08,17,20210817,17/08/2021,mex,México,3192801,19328,3145359.75,16553.57227,15.12454319,2498.430176,530,solid
2021,3,Q3,8,2021-08,18,20210818,18/08/2021,mex,México,3211074,18273,3161530.75,16171,14.29898548,2512.729248,531,solid
2021,3,Q3,8,2021-08,19,20210819,19/08/2021,mex,México,3226780,15706,3177055.25,15524.57129,12.2902565,2525.019287,532,dashed
2021,3,Q3,8,2021-08,20,20210820,20/08/2021,mex,México,3241069,14289,3191856.5,14801.14258,11.18142605,2536.200928,533,dashed
2021,3,Q3,8,2021-08,21,20210821,21/08/2021,mex,México,3246602,5533,3206248.25,14391.85742,4.32968235,2540.530518,534,dashed
2021,3,Q3,8,2021-08,22,20210822,22/08/2021,mex,México,3250802,4200,3220371.5,14123.28613,3.286583424,2543.817139,535,dashed
2021,3,Q3,8,2021-08,23,20210823,23/08/2021,mex,México,3264355,13553,3233354.75,12983.14258,10.60549164,2554.422607,536,dashed
2021,3,Q3,8,2021-08,24,20210824,24/08/2021,mex,México,3271079,6724,3244537.25,11182.57129,5.261663437,2559.684326,537,dashed
2021,3,Q3,8,2021-08,25,20210825,25/08/2021,mex,México,3271128,49,3253116.5,8579.142578,0.038343474,2559.722656,538,dashed
